Reporting Range=["Quarterly"],Select year=["2025"],Select quarter=["4"],Search Term=["couple"],,,,,,,,,,,,,,,,,
Search Frequency Rank,Search Term,Top Clicked Brand #1,Top Clicked Brands #2,Top Clicked Brands #3,Top Clicked Category #1,Top Clicked Category #2,Top Clicked Category #3,Top Clicked Product #1: ASIN,Top Clicked Product #1: Product Title,Top Clicked Product #1: Click Share,Top Clicked Product #1: Conversion Share,Top Clicked Product #2: ASIN,Top Clicked Product #2: Product Title,Top Clicked Product #2: Click Share,Top Clicked Product #2: Conversion Share,Top Clicked Product #3: ASIN,Top Clicked Product #3: Product Title,Top Clicked Product #3: Click Share,Top Clicked Product #3: Conversion Share,Reporting Date
897233,cute couple matching pjs,SWOMOG,PJGGZ,U2SKIIN,Apparel,Guild,Biss,B08HC98GX2,"U2SKIIN Couple Pajama Sets, Plaid Pajama Set for Men and Women Soft Warm Pjs Set Black/Red-Black Plaid Womens Medium",7.11,0,B0DL5918GM,"iHapHap I Have Everything I Want Christmas Couples Christmas Matching Pajamas Set For Couples(L,Mom)",3.47,0,B0D46ML831,SWOMOG Couples Satin Pajama Set Women & Men Long Sleeve Sleepwear Button Down Loungewear Silky Pj Set with Long Pants Women Contrasting Black Large,2.6,0,12/31/2025
898022,couple hand molding kit,Luna Bean,Hula Home,LTDSOAR,Home,Art and Craft Supplies,Kitchen,B01E4LWBLQ,Luna Bean Hand Casting Kit – The Original Hand Mold Kit for Couples – Valentines Day Gifts for Her and Him - Anniversary Engagement Gifts for Women Men Mom Wife Boyfriend Girlfriend Wedding Bridal,49.22,52.4,B08R79ZDMB,"Hula Home Hand Casting Kit for Couples or Family with Mounting Plaque | Anniversary DIY Gifts Her & Him, Keepsake Sculpture Wedding Kids,",14.24,11.5,B0B7936W8K,"LTDSOAR Hand Casting Kit, Couples with Practice Kit, Hand Mold Kit for Adults & Kids, Romantic Anniversary Wedding Birthday for Her or Him,Boyfriend Girlfriend Unique Christmas Stocking Stuffers Gift",13.89,9.58,12/31/2025
898853,couple halloween costumes funny,Spooktacular Creations,,Rasta Imposta,Apparel,Toys,Beauty,B07W45HH8M,"Spooktacular Creations Plug and Socket Halloween Costume Adult, Plug and Outlet Couples USB Costume for Halloween Cosplay Party (Medium)",6.6,4.17,B0CWGVBJ3Q,"Spooktacular Creations Adults Inflatable Costumes, Sitting on a Toilet Inflatable Costume, Funny Blow Up Costumes for Halloween Costume Cosplay Themed Parties",2.95,0,B0FH45XBQH,JenPen 9 Pcs Halloween Adult Couple Costume Men's Black and White Striped Suit Women's Costume Cosplay Set Red Gothic Wedding(X-Large),2.35,0,12/31/2025
902850,just the nicest couple mary kubica,Park Row,AUDIBLE,,Books,Digital_Ebook_Purchase,Audible,0778334066,Just the Nicest Couple: A Thrilling Suspense Novel from the Author of Local Woman Missing,50.09,64.33,B09VL96P7G,Just the Nicest Couple: A Thrilling Suspense Novel from the Author of Local Woman Missing,41.8,16.56,B0B39QVGRM,Just the Nicest Couple,2.88,0,12/31/2025
913226,more than a married couple but not lovers,,Crunchyroll,UDON ENTERTAINMENT,Digital_Video_Download,Video DVD,Books,B0CHQ3WG7M,"More than a Married Couple, but Not Lovers.",50.49,0,B0CJ2RLDTN,"Living in the Same Place, but Not Living Together.",11.21,0,B0CHQ3Z5KQ,"More than a Married Couple, but Not Lovers.",10.15,0,12/31/2025
922355,halloween couple pajamas matching sets,,HHWZOH,RAISEVERN,Apparel,Biss,Home,B0FPFXN4T4,"HHWZOH Halloween Pajamas Pants Matching Couples Besties,Cute Ghost Christmas Pajamas Soft Lounge Holiday Pj Bottom Black L",10.34,0,B0FPR32553,Halloween Pajama Pants for Men Women Funny Cute Ghost with Pumpkin PJ Pant Matching Couples Unisex,6.24,0,B0DC6P3FBM,RAISEVERN Matching Halloween Pajamas Couples 2 Piece Long Sleeve Women Pjs Skeleton Pumpkin Button-Down Shirt and Drawstring Pant Pyjama Set Soft Sleepwear Warm Loungewear,5.97,0,12/31/2025
923201,couple shirts for him and her,,FRYAID,Double O Fashion,Apparel,Guild,Home,B0CQK6GMNC,I Have Everything I Need Matching Shirt for Couples Him and Her T Shirt Funny Cute Honeymoon Graphic Tees Short Sleeve Tops B-Black,5.53,0,B0CQK78GWS,I Have Everything I Need Matching Shirt for Couples Him and Her T Shirt Funny Cute Graphic Honeymoon Tees Short Sleeve Tops A-Black,3.84,0,B0BFRN2TD3,"She's My Sweet Potato I Yam Shirt Thanksgiving Matching Couples Shirt for Husband and Wife Casual Short Sleeve Tops (XL, Men Gray)",2.32,0,12/31/2025
924851,married couple christmas gift ideas,Urban Accents,JIMBON,,Home,Kitchen,Grocery,B07JN5467R,"Urban Accents Movie Night Popcorn Gift Set – Includes 3 Gourmet Popcorn Kernel Varieties & 5 Flavorful Seasonings – Perfect Snack Gift Box for Parties, Holidays, or Movie Lovers",12.51,3.91,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",7.33,3.91,B09PMQRSPF,"DSS Games The Couples Game That's Actually Fun [Date Night Idea, Relationship Card Game, Newlywed Game, Boo Basket, 2 Players for Adults | Couples Gifts, Gift for Her, Gift for Him]",4.02,2.34,12/31/2025
936666,adult couple halloween costumes 2025,Spooktacular Creations,JenPen,Rasta Imposta,Apparel,Toys,Biss,B0CYH6MS55,"Spooktacular Creations Plug and Socket Halloween Costume Adult, Plug and Outlet Couples USB Costume for Halloween Cosplay Party (Large)",6.52,0,B0FH4KDSC7,JenPen 9 Pcs Halloween Adult Couple Costume Men's Black and White Striped Suit Women's Costume Cosplay Set Red Gothic Wedding(Large),5.52,0,B004U7L94K,"Disguise Women's Hasbro Game Mr. Mrs. Potato Head Costume Kit, White/Pink/Red/Grey, One Size",2.44,0,12/31/2025
945294,christmas couple pajamas matching sets,Ekouaer,SWOMOG,U2SKIIN,Apparel,Guild,Softlines_Private_Label,B08HC98GX2,"U2SKIIN Couple Pajama Sets, Plaid Pajama Set for Men and Women Soft Warm Pjs Set Black/Red-Black Plaid Womens Medium",4.66,1.69,B0CGXVT6TW,"iHapHap Christmas Couple Pajamas Matching Sets Christmas Hat Mr & Mrs Couple Matching Grey Pajamas Set(L,Mom)",2.92,0,B0B4VNNBHF,Ekouaer Family Christmas Pajamas Matching Sets Womens Mens Pjs Long Sleeve Sleepwear Holiday Lounge Sets Red XL,2.65,0,12/31/2025
947943,couple advent calendar,,Tingletouch,The Adventure Challenge,Books,Home,Toys,B07XRW3QSG,"Adult Advent Calendar for Couples – Daring December – Strengthen your Relationship with this Extra Daring, Naughty, Intimate and Romantic Calendar, Perfect for Him or Her on Date Night",19.05,6,B0FP913PF3,Sex Advent Calendar for Couples: 24 Sexual Challenges and Erotic Games for Adults to Create a Spicy Atmosphere during Advent | Couple Gift,16.3,9,3911597304,Advent Calendar: The Great Advent Challenge for Couples – Let’s Battle | 24 Days of Interactive Challenges & Brain Games | Fun Gift for Women and Men,15.57,21,12/31/2025
947943,couple keychains,Funko,Smilelife,EDSG,Apparel,Toys,Luggage,B07HB76X7Z,FUNKO POP! KEYCHAIN: Lilo & Stitch - Stitch & Angel 2PK,11.9,2.94,B0CNR2WVL8,"Smilelife Personalized Brick Matching Heart Keychains - Gifts for Mom, Dad, Couple, Boyfriend, Girlfriend, Lovers (Black)",5.59,4.41,B0DW93HD2P,"EDSG Custom Couple Keychain, 2 Pcs Personalized Matching Keychains, Name Key Chain for Couples, Boyfriend, Best Friends, Valentines Anniversary Wedding Gift (Style 2)",4.67,1.47,12/31/2025
961197,couple adventure book,The Adventure Challenge,BETTER US,JIMBON,Office Products,Home,Books,B087Q6NV9V,Couples Edition – 50 Scratch-Off Date Night Ideas | Fun & Unique Couples Gift | Relationship & Marriage Activity Book for Deeper Connection,43.45,36.84,B0C7WFJRS6,"The Date Night Book – 60 Scratch-Off Date Ideas for Couples, Keepsake Adventure Album & Memory Book, Romantic Gift for Him & Her, Anniversary, Valentine’s, Wedding, Christmas",10.86,7.02,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",8.73,4.68,12/31/2025
961197,couple gifts home,,Kusini,FEIYU BUY,Home,Kitchen,Guild,B0CMVLDKYM,"Taco Tuesday Kit - Taco Bar Serving Set for a Party - 30oz Heated Pot, 4 Taco Holders, & Detachable Lazy Susan Tray - Taco Night Fiesta – Unique Couple & Housewarming Gift Set Ideas",4.09,7.81,B09FHT8TZ8,"Our Adventure Book Travel Diary Photo Book,Scrapbook, Photo Album,Retro-Style Souvenirs, Vintage Guestbook DIY Anniversary Wedding Travel Writing Baby Friend Gift, Heartfelt Present(Ball)",3.9,0,B08YWP5QRF,"Romantic & Fun Scratch Off Date Night Ideas Card Game, Perfect Couple Gifts for Her or Him, Couple Gifts for Boyfriend, Girlfriend, Wife, Husband, Engagement, Birthday or Anniversaries",3.62,3.13,12/31/2025
961197,ugly sweater couple,Wild Bobby,FWV,GRAJTCIN,Apparel,Guild,Office Products,B09JZ326P9,"GRAJTCIN Mens and Womens Two Person Ugly Christmas Sweater 3D Printed Couple Conjoined Twin Sweatshirt(S/M, Funny Santa)",6.13,0,B0DLQS6SX4,"Wild Bobby I Come in Peace Funny Matching His and Hers Couples Sweatshirt Ugly Christmas Matching Couple Crewneck Sweater, Forest Maroon, Mens XL-Womens XL",5.85,0,B0FJXDKGD7,LUKYCILD Christmas Couples His and Her Sweatshirt: Merry Christmas Couples Matching Outfits Xmas Holiday Long Sleeve Shirt,5.39,0,12/31/2025
962963,couple pajama set,PJGGZ,SWOMOG,U2SKIIN,Apparel,Guild,Shoes,B08HC98GX2,"U2SKIIN Couple Pajama Sets, Plaid Pajama Set for Men and Women Soft Warm Pjs Set Black/Red-Black Plaid Womens Medium",5.3,0,B0FG7TVJMW,"PJGGZ Matching Pajamas for Couples, Button Down Loungewear Soft Warm Long Sleeve Sleepwear His and Hers Pajamas Sets(Women,Blue,M)",4.84,0,B0DG84HM46,"PJGGZ Matching Pajamas for Couples, Mens and Womens Buffalo Plaid Pajamas Set Long Sleeve Pjs Soft Warm(Black/Red-black Buffalo Plaid,M,Women)",3.07,0,12/31/2025
965642,couple ornaments for christmas tree,Noni,WLWLGLUCK,SOL VIBES,Home,Guild,Baby,B0DDYCWQFJ,"3D Christmas Ornament I Want to Grow Old with You, Funny Christmas Ceramic Ornament for Old Couple, Gift for Couple, Marriage Keepsake, Christmas Decoration Funny Love Gift Anniversary Xmas Ornament",4.94,3.81,B0DCZDCBSJ,"SOL VIBES Couple, Xmas Hanging Ornaments, Dancing Skeleton Ornament on Christmas or Halloween, You & Me Gifts for Love and Friendship, Couple, or Soul Sisters",4.48,1.9,B0FDK763YK,"Our First Christmas Together 2025 Glass Ornament – Couples Xmas Ornament for Tree, Romantic Ideas for Boyfriend Girlfriend Him Her, 1st Christmas Ornament for Married Couples",3.26,10.48,12/31/2025
965642,masquerade mask couple,SIQUK,MYSEUNI,IncreDecor,Toys,Apparel,Home,B09XDTFKYG,"SIQUK Couple Masquerade Masks Sequins Venetian Party Plastic Halloween Costume Rhinestone Mardi Gras Mask for Women and Men, Black",6.62,5.26,B0BQ5RMJQV,SIQUK Couple Masquerade Masks Set Venetian Party Mask Plastic Halloween Costume Mask Mardi Gras Black Masquerade Mask for Couples Women and Men,4.76,3.38,B0B2MJCYM9,MYSEUNI Masquerade Mask - Venetian Metal Rhinestone Filigree Women & Men for Cosplay Halloween Party Mardi Gras Masquerade Ball,4.1,1.13,12/31/2025
966595,couple masquerade mask set,SIQUK,MYSEUNI,OIDEA,Toys,Apparel,Shoes,B09XDTFKYG,"SIQUK Couple Masquerade Masks Sequins Venetian Party Plastic Halloween Costume Rhinestone Mardi Gras Mask for Women and Men, Black",8.22,6.84,B0D7YVBTRF,OIDEA Black Masquerade Mask Couples Set: Vintage Metal Cosplay Venetian Party Mask One Eyed Half Face Masks Halloween Costume Mardi Gras Masks for Couples Women and Men,5.98,1.52,B0C17CDZ7C,"Esaleely Masquerade Mask for Couple,Men Greek Roman Mask Women Metal Venetian Mask for Halloween Mardi Gras Ball Party (gold)",3.08,1.9,12/31/2025
976776,christmas couple gifts,,Pop n' Dulge,JIMBON,Home,Kitchen,Grocery,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",3.77,4.65,B09FHT8TZ8,"Our Adventure Book Travel Diary Photo Book,Scrapbook, Photo Album,Retro-Style Souvenirs, Vintage Guestbook DIY Anniversary Wedding Travel Writing Baby Friend Gift, Heartfelt Present(Ball)",3.11,0.78,B0BKYR53JB,"Movie Night Gift Baskets Popcorn Gifts for Christmas Holiday Gift Christmas Gift Sets, 5 Gourmet Popcorn Kernels and 5 Popcorn Flavoring, Non-GMO Popcorn Gifts - 10 Pack",3.11,0.78,12/31/2025
990025,couple card game,WE'RE NOT REALLY STRANGERS,WHAT DO YOU MEME?,KAWAII KOI,Toys,Books,Guild,B0B7V56B7H,"WE'RE NOT REALLY STRANGERS Couples Edition Card Game - 150 Conversation Cards for Couples - 2 Player Game for Memorable Date and Game Nights, Meaningful Gift for Adults and Teens, Ages 15+, 2 Players",18.36,17.65,B08PQ14F57,"WHAT DO YOU MEME? Let's Get Deep by Relatable, A Question Card Game for Couples, Fun for Date Night Ideas, Wedding Gifts for Couples, Includes 300 Cards to Build Up Intimacy",13.77,11.76,B0CTMBQ3PF,"KAWAII KOI Drunk Lovers - Couples Games Couples Card Game for Date Night, 54 Game Cards, Romantic Valentines, Card Game for Couple",8.51,5.23,12/31/2025
991993,couple questions card game,WHAT DO YOU MEME?,WE'RE NOT REALLY STRANGERS,BestSelf Co.,Toys,Guild,Books,B08PQ14F57,"WHAT DO YOU MEME? Let's Get Deep by Relatable, A Question Card Game for Couples, Fun for Date Night Ideas, Wedding Gifts for Couples, Includes 300 Cards to Build Up Intimacy",20.5,12.67,B0B7V56B7H,"WE'RE NOT REALLY STRANGERS Couples Edition Card Game - 150 Conversation Cards for Couples - 2 Player Game for Memorable Date and Game Nights, Meaningful Gift for Adults and Teens, Ages 15+, 2 Players",14.46,10.86,B07W1PVNFC,"BestSelf Intimacy Deck – 170 Conversation Cards for Couples, Fun and Romantic Card Game for Deeper Connection and Pillow Talk",12.74,5.43,12/31/2025
996866,couple robes,AW BRIDAL,Jecery,BIOLINEN,Apparel,Softlines_Private_Label,Sports,B0CLLQFY7Y,"AW BRIDAL Wedding Gifts for Newlywed Couples 2025, Anniversary Mr and Mrs Waffle Knit Robe for Engagement Bridal Shower, Personalized Navy Matching Robes for Women and Men with Embroidered Monogram",10.39,3.03,B07ZQJQZHB,"BIOLINEN 100% Cotton Terry Shawl Collar Bathrobe with Slippers – One Robe, Plush Spa Robe for Men & Women, Unisex One Size, White",7.7,1.52,B0DF2SJ3Y4,"AW BRIDAL 2Pcs Mr and Mrs Fleece Robes for Women/Men, Plush Long Bathrobe Kimono Spa Robe, Wedding Engagement Gifts for Couple, Grey",5.77,1.52,12/31/2025
1002706,the couple at number 9,Harper Paperbacks,AUDIBLE,Penguin Random House,Books,Digital_Ebook_Purchase,Audible,006313814X,The Couple at Number 9: A Suspenseful Mystery Thriller with a Haunting Atmosphere-Unravel the Secrets and Solve the Mystery,50.05,65.63,B09KRXJZQ1,The Couple at Number 9: A Suspenseful Mystery Thriller with a Haunting Atmosphere—Unravel the Secrets and Solve the Mystery,39.88,12.5,B09L5F7GJ7,The Couple at Number 9: A Novel,6.97,0,12/31/2025
1004678,custom pokemon card couple,Nestura,LLWL,LOGGOL,Toys,Guild,Office Products,B0FDWKHCQL,"Nestura Custom Valentines Poke Card Anime Picture for Couples | Sweet Valentines Gifts for Poke Lovers | Unique Pocket Monster Style Gifts for Valentine, Proposal, Engagement, Wedding",18.82,0,B0FFSPRQFL,"Personalized Poke Card Anniversary Card - Custom Photo Anime Wedding Card, Custom Card for Couple, Gift for Him",18.72,25,B0FBHRDSD2,Custom Anime Trading Card Acrylic Plaque – Personalized Father’s Day Gift for Gamer Dad – Unique Gift from Kid for Husband or New Dad,8.15,0,12/31/2025
1007618,the couple next door book,Penguin Random House,AUDIBLE,,Books,Audible,Digital_Ebook_Purchase,0735221103,The Couple Next Door: A Novel,72.57,86.26,B01IIABQYC,The Couple Next Door: A Novel,10.6,2.29,B01BD1SUBU,The Couple Next Door: A Novel,7,0.76,12/31/2025
1008587,couple christmas outfits,ROSE GAL,JOAIFO,,Apparel,Guild,Biss,B07HLGPZ4Q,Ahegao Womens Ugly Christmas Sweater Novelty Red Trendy Adult Xmas Pullover Holiday Couples Dress Sweatshirt L,4.38,0,B09JZ326P9,"GRAJTCIN Mens and Womens Two Person Ugly Christmas Sweater 3D Printed Couple Conjoined Twin Sweatshirt(S/M, Funny Santa)",3.12,0,B0FRFW81BD,JOAIFO Couples Matching Christmas Outfits Snowflake Dress Christmas Dress for Women Party Dress His and Hers Matching Outfits Casual Dresses,2.34,0,12/31/2025
1015548,couple outfits matching sets,PATPAT,Hawaii Hangover,Cjfognsoa,Apparel,Guild,Jewelry,B0CQK6GMNC,I Have Everything I Need Matching Shirt for Couples Him and Her T Shirt Funny Cute Honeymoon Graphic Tees Short Sleeve Tops B-Black,3.14,5.26,B0CVTRLYLY,JOAIFO Hawaiian Floral Leaf Print Matching Couple Outfits Vocation Mens Shirts Sleeveless Formal Dress Cozy Aloha Shirt Casual Dress Husband and Wife Clothes for Vocation,2.94,0,B0DKJ43C8G,Cjfognsoa Dark Purple Puletasi Samoan Puletasi Samoa Matching Set Couple Outfits Matching Hawaiian Boho Outfits for Couples Long Sleeve Cardigan Cover Up Long Pants 2 Piece Set L,2.65,5.26,12/31/2025
1027694,christmas pjs matching couple,Ekouaer,SWOMOG,U2SKIIN,Apparel,Guild,Sports,B0DFB5H78N,"Ekouaer Couples Matching Pajamas Silk Long Sleeve Sleepwear Satin Soft Button Down Loungewear Pjs Set,Christmas Black,M",4.96,0,B08HC98GX2,"U2SKIIN Couple Pajama Sets, Plaid Pajama Set for Men and Women Soft Warm Pjs Set Black/Red-Black Plaid Womens Medium",4.56,0,B0FP285VGH,"Ekouaer Christmas Couples Pajamas Silk Pjs Matching Set Satin Short Sleeve Button Down Loungewear Soft Sleepwear,Xmas Gingerbread,XL",3.77,0,12/31/2025
1035028,pregnant couple halloween costume,Cozypower,Yearntown,Maiteenly,Apparel,Toys,,B0D7CV74Y4,Maiteenly 4 Pcs Preggo and Chef Couples Costume Pregnant Halloween Costume Preggo Sauce Jar Cook Apron Chef Apron with Hat and Soup Spoon for Couples,7.39,6.85,B0BWSNJV2Q,"Rasta Imposta Bun in Oven & Bun Maker Couples Baby Reveal Costume Set, Adult One Size",5.59,1.37,B0FDQW3BYF,Cozypower 6 Pcs Pregnancy Halloween Couple Costume Inflatable Belly Orange Striped T-shirt Hairband Wristbands Knee Socks(Large),5.59,0,12/31/2025
15890,the couple next door,,Penguin Random House,AUDIBLE,Digital_Video_Download,Digital_Ebook_Purchase,Books,B0DCWMN3J7,The Couple Next Door - Season 1,35.55,0,B0DK9T93ZB,The Couple Next Door,15.45,0,B0D6CQGDXQ,Welcome to Suburbia,14.15,0,9/30/2025
20864,anniversary gift for couple,FreeJac,JIMBON,Luna Bean,Home,Kitchen,Grocery,B0D6R1WN8L,"Anniversary Candle - Aniversario Gifts for Men, Women & Couples - Romantic Gifts for Him, Her - 6oz",5.64,5.85,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",3.47,1.24,B01E4LWBLQ,"Luna Bean Hand Casting Kit – The Original Hand Mold Kit for Couples – Christmas Gifts, Bridal Shower, Wedding, Engagement Gifts for Her Him Anniversary for Men Women Wife Husband Boyfriend Girlfriend",3.32,3.62,9/30/2025
39331,couple gifts,JIMBON,,Luna Bean,Home,Toys,Apparel,B091YKMS28,"JIMBON Our Adventure Book Scrapbook Photo Album Retro Style Embossed Letter Cover Travel Diary Journal Scrap Book Kit For Couples,Memory Book For Anniversary Wedding",5.16,2.37,B01E4LWBLQ,"Luna Bean Hand Casting Kit – The Original Hand Mold Kit for Couples – Christmas Gifts, Bridal Shower, Wedding, Engagement Gifts for Her Him Anniversary for Men Women Wife Husband Boyfriend Girlfriend",3.77,3.8,B0DBKLBYJH,"What I Love about You Book - Fill-in-the-Blank Book for Men, Boyfriend, Women, Girlfriend, Husband, Wife, Him, Her - Couples Gifts for Anniversary, Christmas & More - Stocking Stuffer for Men, Women",2.98,1.43,9/30/2025
52910,couple sex toys,MOVGANI,Tracy's Dog,Pramtme,Health & Personal Care,Toys,Personal_Care_Appliances,B0C6MR7DFZ,"Vibrating Cock Ring with Rose Clitoral Stimulator, Pleasure Penis Ring Vibrator Couples Adult Sex Toys for Men Women, 7 Vibrations Male Couple Sex Toy",7.97,6.42,B0CPJ1KXXP,"Pramtme Penis Sleeve Vibrating Cock Ring (Pack of 2), Adult Sex Toys for Men, Reusable Cock Sleeve Couple Vibrator, Delay Ejaculation Stronger Erection, Couples Sex Toy (Transparent)",5.77,1.73,B0DP2DN5PL,"Adult Sex Toys Wearable Panty Vibrator,Female Sex Toy with 9 Vibration Modes,Vibrating Penis Ring Clitoral Stimulator,Couple Sex Toy with APP & Remote Control Vibrators for Women Men Sexual Pleasure",5.36,1.73,9/30/2025
59452,couple costumes for adults,Spooktacular Creations,Rasta Imposta,PIIDUOO,Apparel,Toys,Beauty,B07CN59XV4,Rasta Imposta Deer in Headlights Couple Costume,3.44,0.71,B0FH45XBQH,JenPen 9 Pcs Men's Black and White Striped Suit Women's Bride Costume Set Halloween Adult Couple Costume for Cosplay Party(X-Large),3.08,0,B0DBZFJN58,PIIDUOO Halloween Costume Accessories for Adult Couples - 2 Person Yellow Duo Halloween Costumes Party Cosplay Set - Matching Costumes for Adults Teens Friends,3.04,3.57,9/30/2025
64747,anniversary card for couple,Hallmark,American Greetings,Papyrus,Office Products,Baby,Sports,B072MMD2JL,Hallmark Signature Anniversary Card for Couple (Happy Anniversary),15,7.37,B01KWIH2A0,American Greetings Anniversary Card for Couple (You're Both So Special),6.8,4.36,B0CDMH872Z,Hallmark Shoebox Funny Anniversary Card for Couple (Which One Is This?),5.74,1.71,9/30/2025
