Reporting Range=["Quarterly"],Select year=["2025"],Select quarter=["4"],Search Term=["kid"],,,,,,,,,,,,,,,,,
Search Frequency Rank,Search Term,Top Clicked Brand #1,Top Clicked Brands #2,Top Clicked Brands #3,Top Clicked Category #1,Top Clicked Category #2,Top Clicked Category #3,Top Clicked Product #1: ASIN,Top Clicked Product #1: Product Title,Top Clicked Product #1: Click Share,Top Clicked Product #1: Conversion Share,Top Clicked Product #2: ASIN,Top Clicked Product #2: Product Title,Top Clicked Product #2: Click Share,Top Clicked Product #2: Conversion Share,Top Clicked Product #3: ASIN,Top Clicked Product #3: Product Title,Top Clicked Product #3: Click Share,Top Clicked Product #3: Conversion Share,Reporting Date
1034035,kid 4 wheeler,Best Choice Products,Hikiddo,ELEMARA,Toys,Automotive,Outdoors,B0CN2SY87Q,"Best Choice Products 12V Kids Ride-On Electric ATV, 4-Wheeler Quad Car Toy w/Bluetooth Audio, 2.4mph Max Speed, Treaded Tires, LED Headlights, Radio - Hot Pink",6.19,4.17,B0CN2YHP65,"Best Choice Products 12V Kids Ride-On Electric ATV, 4-Wheeler Quad Car Toy w/Bluetooth Audio, 2.4mph Max Speed, Treaded Tires, LED Headlights, Radio - Black",4.49,8.33,B0C87MV77T,"Best Choice Products 6V Kids Ride On Toy, 4-Wheeler Quad ATV Play Car w/ 1.8MPH Max Speed, Treaded Tires, Rubber Handles, Push-Button Accelerator - Blue",3.99,0,12/31/2025
1034035,kid gloves bulk,Glooarm,Cooraby,Handepo,Apparel,Sports,Pet Products,B077Z3SYJ2,Cooraby 12 Pairs Kid's Winter Magic Gloves Children Stretchy Warm Magic Gloves Boys or Girls Knit Gloves for 6-12 Years,7.29,6.4,B0C9MNVRMS,Glooarm 12 Pairs Kids Gloves Winter Toddler Full Fingers Knit Children Stretchy Warm Gloves Bulk for Boys Girls,7.09,5.39,B0C9DY9L4R,Glooarm 24 Pairs Kids Winter Gloves Boys and Girls Gloves Bulk Full Finger Warm Gloves Toddler Stretchy Knit Gloves,5.99,6.73,12/31/2025
1035028,kid blue light glasses,Okany,FANNYGO,CHEERS DEVICES,Biss,Shoes,Health & Personal Care,B0C6KBKPHR,FANNYGO 3 Pack kids Blue Light Blocking Glasses for girls boys Computer Blue Light Blocking Glasses For Age 3-9 (Light blue + Light purple + Light pink),11.19,5.7,B09PGFML7W,"Okany Blue Light Glasses for Kids 3 Pack Blue Light Blocking Glasses for Girls Boys Computer Gaming Screen Glasses, Anti Glare Eyestrain Teen Fashion Glasses Age 3-10 (Grey Black+Transparent+Leopard)",11.09,6.96,B0C6KC23JH,FANNYGO 3 Pack kids Blue Light Blocking Glasses For Girls And Boys Computer Blue Light Blocking Glasses For Age 3-9 (Black + Dark blue + Light blue),11.09,6.01,12/31/2025
1036042,girl kid toys,Monobeach,Oisacirg,Marlrin,Toys,Home,Camera,B01N037GIU,"Monobeach Princess Tent Girls Large Playhouse Kids Castle Play Tent with Star Lights Toy for Children Indoor and Outdoor Games, 55'' x 53'' (DxH)",5,0.71,B0D7CQGK8X,"Oisacirg Play Purse for Little Girls, 32PCS Toddler Purse with Pretend Makeup for Kids, Princess Toys Includes Handbag, Phone, Wristwatch, Silk Scarf Kids Toy Purse Birthday Gift for Girls 3 4 5 6 +",4,1.43,B0CJBS6QBD,"Marlrin Claw Machine for Kids, Mini Vending Machine Girls Unicorn Toys, Candy Grabber Prize Dispenser with Sound & 20 Mini Plush Toys, Electronic Arcade Game Indoor Toy for Home Party Birthday Gifts",3.5,0,12/31/2025
1036042,kid plastic hangers,Utopia Home,Sharpty,VIIBASE,Home,Biss,Home Improvement,B088JGKW83,"Sharpty Kids Plastic Hangers, Children's Hangers for Baby, Toddler, and Child Clothes - Everyday Standard Use - Ideal for Boys and Girls Closet, Clothing, Pants, Coats, and More - White, 20 Pack",19.1,10.68,B0B4RYFZ5M,Utopia Home 60 Pack Kids Hangers - 11.5 Inch Plastic Baby Hangers for Closet - Childrens Hanger for Clothes & Infant Hanger for Closet (White),16,11.2,B0BXWBFPFR,"100 Pack White Kids Hangers 11.6 Inch - Baby Clothes Hangers for Toddler & Child, Durable Plastic Children's Hangers for Closet, Pants, Coats, Skirts (Non-Slip, Space-Saving)",9.4,5.21,12/31/2025
4510,diary of a wimpy kid,Amulet Books,,Hunnee,Books,Digital_Video_Download,Digital_Ebook_Purchase,141978269X,Partypooper: A side-splitting birthday disaster from the #1 international bestselling Diary of a Wimpy Kid series (Book 20) (Volume 20),19.98,20.13,B00BUBESHE,Diary Of A Wimpy Kid: Rodrick Rules,8.71,0,B00BUWEG5M,Diary Of A Wimpy Kid,7.56,0,9/30/2025
4553,karate kid: legends,,Sony Pictures,AMAZON PRIME VIDEO,Digital_Video_Download,Video DVD,Apparel,B0F829G6C5,Karate Kid: Legends,73.28,0,B0FGJKV6Z2,placeholder_title,8.67,0,B0FDQNXPZ8,Karate Kid: Lasting Legacy,4.13,0,9/30/2025
5479,the karate kid,,Sony Pictures,AMAZON PRIME VIDEO,Digital_Video_Download,Video DVD,Digital_Music_Purchase,B0F829G6C5,Karate Kid: Legends,46.51,0,B09R4HXHCQ,The Karate Kid,14.22,0,B0FBV23XW1,Karate Kid:The Legend Continues,12.53,0,9/30/2025
17442,kid backpacks for senior year,Disney,AI ACCESSORY INNOVATIONS,Bioworld,Luggage,Apparel,Toys,B08BWQHYJ7,"Disney Toy Story Backpack, Buzz Lightyear Kids Backpack, Boys Backpacks Green",7.1,7.93,B0BVRHDW5S,Disney Tinker Bell Girls Backpack Green Glitter Rucksack Adjustable Straps,5.09,1.66,B07HQJLX1W,Trendy Apparel Shop Kid's Boys 95 Radiator Springs Car Shaped 16" Backpack - Red,4,2.43,9/30/2025
18375,kid,,Majosta,Callisto Kids,Digital_Video_Download,Digital_Ebook_Purchase,Toys,B07YX51J4N,The Addams Family,3.08,0,B0CLK1GR13,PAW Patrol: The Mighty Movie,2.69,0,B00EIA7TTI,PAW Patrol,2.55,0,9/30/2025
19654,billy the kid,,CAPITOL NASHVILLE,Bison Books,Digital_Video_Download,Books,Digital_Music_Purchase,B0CVBL7TFX,Billy the Kid - Season 1,19.81,0,B0B1926B8G,The Immigrants,15.25,0,B0CV4GN7RB,Billy the Kid,12.11,0,9/30/2025
20941,butch cassidy and the sundance kid,,AMAZON PRIME VIDEO,Twentieth Century Fox,Digital_Video_Download,Video DVD,Digital_Music_Purchase,B0B8TXDRD7,Butch Cassidy and the Sundance Kid,66.1,0,B004EERGHS,Butch Cassidy and the Sundance Kid,16.4,0,B077ZJ9BT4,The Making of Butch Cassidy and the Sundance Kid,3.59,0,9/30/2025
22941,kid backpack,Disney,AI ACCESSORY INNOVATIONS,Simple Modern,Luggage,Apparel,Toys,B08BWQHYJ7,"Disney Toy Story Backpack, Buzz Lightyear Kids Backpack, Boys Backpacks Green",7.63,1.94,B09XFQL45V,Simple Modern Medium Disney Toddler Backpack for School Girls and Boys | Kindergarten Elementary Kids Backpack | Fletcher Collection | Kids - 15" tall | Princess Rainbows,3.59,0.54,B0BVRHDW5S,Disney Tinker Bell Girls Backpack Green Glitter Rucksack Adjustable Straps,3.27,0.47,9/30/2025
23155,diary of a wimpy kid series,Amulet Books,MINDQUEST PRESS,Hunnee,Books,Office Products,Digital_Ebook_Purchase,B0F3X7J171,"Jeff Kinney Diary of a Wimpy Kid 1-23 Books Boxed Set, Complete Collection Series, Paperback",13.8,7.79,141978269X,Partypooper: A side-splitting birthday disaster from the #1 international bestselling Diary of a Wimpy Kid series (Book 20) (Volume 20),13.05,7.06,1419716697,"Diary of a Wimpy Kid Box of Books 1-4 Hardcover Gift Set: Diary of a Wimpy Kid, Rodrick Rules, The Last Straw, Dog Days",11.36,10.19,9/30/2025
23492,karate kid legends,,Sony Pictures,BOTTEK,Digital_Video_Download,Video DVD,Apparel,B0F8271P2M,Karate Kid: Legends,54.67,0,B0F99K69D8,Karate Kid: Legends - Blu-ray + Digital,12.84,38.18,B0F829G6C5,Karate Kid: Legends,9.75,0,9/30/2025
26848,kid scissors,Westcott,LIVINGO,Scotch,Office Products,Home,Tools,B000UVMNF4,"Westcott 5"" Hard Handle Kids Scissors, Blunt, Assorted Colors, 2-Pack",16.05,17.12,B07TXVGGQM,"LIVINGO 5"" Small School Student Blunt Kids Craft Scissors, Sharp Stainless Steel Blades Safety Comfort Grip for Children Cutting Paper, Assorted Color, 3 Pack",13.58,13.42,B004TQ0O3Y,"Scotch Kids Pointed Tip Scissors with Soft Touch, 5 Inches (1442P) (Colors may vary)",9.15,8.72,9/30/2025
29485,karate kid,,Sony Pictures,AMAZON PRIME VIDEO,Digital_Video_Download,Video DVD,Digital_Music_Purchase,B0F829G6C5,Karate Kid: Legends,34.85,0,B0F8271P2M,Karate Kid: Legends,10.67,0,B09R4HXHCQ,The Karate Kid,8.65,0,9/30/2025
31095,kid headphones,iClever,noot products,Candy Bila,Electronics,Wireless,PC,B0746RBK2M,Kids Headphones - noot products K11 Foldable Stereo Tangle-Free 3.5mm Jack Wired Cord On-Ear Headset for Children/Teens/Boys/Girls/Smartphones/School/Kindle/Airplane Travel/Plane/Tablet (Navy/Teal),11.04,8.18,B0C9MYNRWC,"Candy Bila Kids Headphones, Wired Headphones for Kids Over Ear with Microphone, 85/94dB Volume Limiter Headphone for Girls Boys, Foldable Headphone for Learning & Entertainment,Gradient Purple",9.29,5.11,B088Z22VYF,"iClever Kids Headphones for School Travel, Safe Volume Limited, HD Mic Stereo Sound Over-Ear Girls Boys Headphones for Kid, FunShare Foldable 3.5mm Wired for iPad Computer, HS19",7.55,4.64,9/30/2025
37079,kid backpacks,Disney,AI ACCESSORY INNOVATIONS,Fast Forward,Luggage,Apparel,Toys,B08BWQHYJ7,"Disney Toy Story Backpack, Buzz Lightyear Kids Backpack, Boys Backpacks Green",8.96,3.12,B0BVRHDW5S,Disney Tinker Bell Girls Backpack Green Glitter Rucksack Adjustable Straps,4.19,1.71,B0882PVC23,"Sesame Street Toddler Cookie Monster Backpack, Back to School Bookbag for Toddler, Plush Zippered Bag",2.72,1.4,9/30/2025
37557,kid hangers,Amazon Basics,Utopia Home,Sharpty,Home,Biss,Furniture,B075QKDKMV,"Amazon Basics Kids Velvet, Non-Slip Clothes Hangers (baby/toddler), 11.6 inches (for baby clothes), Pack of 30, Gray",20.36,11.44,B0B4RYFZ5M,Utopia Home 60 Pack Kids Hangers - 11.5 Inch Plastic Baby Hangers for Closet - Childrens Hanger for Clothes & Infant Hanger for Closet (White),14.01,10.34,B088JGKW83,"Sharpty Kids Plastic Hangers, Children's Hangers for Baby, Toddler, and Child Clothes - Everyday Standard Use - Ideal for Boys and Girls Closet, Clothing, Pants, Coats, and More - White, 20 Pack",10.74,5.28,9/30/2025
41277,kid pool,INTEX,Jasonwell,Sloosh,Toys,Pet Products,Lawn and Garden,B01I3DIWDM,Jasonwell Foldable Dog Pet Bath Pool Collapsible Dog Pet Pool Bathing Tub Kiddie Pool Doggie Wading Pool for Puppy Small Medium Large Dogs Cats and Kids 48" Blue,6.05,4.82,B000OV0X34,"Intex Snorkel Buddies Snapset Pool - 5'X10"" (Style May Vary), Multicolor (56451EP)",2.98,2.46,B000SN61UC,"INTEX 59416EP Crystal Blue Inflatable Kiddie Swimming Pool, 45in x 10in",2.82,2.02,9/30/2025
43552,the karate kid legends,,Sony Pictures,BOTTEK,Digital_Video_Download,Video DVD,Digital_Music_Purchase,B0F829G6C5,Karate Kid: Legends,71.69,0,B0FBV23XW1,Karate Kid:The Legend Continues,9.84,0,B0F8271P2M,Karate Kid: Legends,3.58,0,9/30/2025
43914,kid water bottle,THERMOS,OWALA,Simple Modern,Kitchen,Outdoors,Home,B0CCVG1GPF,"Kerilyn Stainless Steel Insulated Water Bottle For Kids, Toddler Cup With Straws Leak-proof, For School Boys Girls, BPA Free, Blue, 12oz",4.83,2.51,B0CRC8MQZL,"Owala Kids FreeSip Insulated Stainless Steel Water Bottle with Straw for Sports, Travel, and School BPA-Free Sports Water Bottle, 16 oz, Blue Citrus",4.15,0.24,B0CZRBBC47,"THERMOS FUNTAINER 16 Ounce Stainless Steel Vacuum Insulated Bottle with Wide Spout Lid, Neon Pink",3.88,0.61,9/30/2025
46517,kid snacks,Annie's Homegrown,365 BY WHOLE FOODS MARKET,Goldfish,Grocery,Fresh_Perishable,Health & Personal Care,B00L3O5CE6,"Annie's Organic Variety Pack, Cheddar Bunnies, Bunny Grahams and Cheddar Squares, 12 Pouches, 11 oz",3.12,3.31,B01GQ5GQEG,"Goldfish Crackers Big Smiles Variety Pack with Cheddar, Colors, and Pretzels, Snack Packs, 30 Ct",2.59,1.62,B0DK4FDMRM,"NILLA Wafers Mini Cookies, Vanilla Wafers, 10 Snack Packs",2.56,1.61,9/30/2025
47719,nobs jr kid's toothpaste,Biöm,Boka,NOBS,Beauty,Health & Personal Care,Biss,B0CL96PH2T,"NOBS Jr. Kids Nano Hydroxyapatite Toothpaste – Fluoride Free, SLS-Free, Remineralizing - Dentist Formulated - Bubblegum Berry",80.47,81.46,B0BSRCQR2S,"Boka Fluoride Free Toothpaste Nano Hydroxyapatite, Helps Remineralize, Appropriate for Sensitive Teeth, Whitening - for Adult, Kids Oral Care - Watermelon Mint Flavor, 4oz 1Pk - US Manufactured",3.1,1.36,B083JHCCV2,"Boka Fluoride Free Toothpaste, Nano Hydroxyapatite Toothpaste, Appropriate for Sensitive Teeth - for Adult, Kids Oral Care - Ela Mint Flavor, 4 Fl Oz 1Pk US Manufactured",2.34,0.76,9/30/2025
47728,kid tablet,Amazon,PEICHENG,Trayoo,PC,Digital_Text_2,Electronics,B0BL8WSCH3,"Amazon Fire 7 Kids tablet (newest model) ages 3-7. Top-selling 7"" kids tablet on Amazon. Includes ad-free and exclusive content, easy parental controls, 10-hr battery, 16 GB, Purple",25.09,8.59,B0BL5C43SL,"Amazon Fire HD 10 Kids Pro tablet (newest model) ages 6-12. Bright 10.1"" HD screen, includes ad-free content, robust parental controls, 13-hr battery and slim case for older kids, 32 GB, Happy Day",7.75,1.97,B0D22F2LZ3,"PEICHENG Kids Tablet 7 inch Android 12.0 for Toddler, 4GB RAM 32GB ROM Bluetooth IPS Screen Parental Control Dual Camera Shockproof Case for Educational Games, (Blue)",6.56,4.64,9/30/2025
49086,kid headphones for school,noot products,Candy Bila,EarFun,Electronics,Wireless,PC,B0746RBK2M,Kids Headphones - noot products K11 Foldable Stereo Tangle-Free 3.5mm Jack Wired Cord On-Ear Headset for Children/Teens/Boys/Girls/Smartphones/School/Kindle/Airplane Travel/Plane/Tablet (Navy/Teal),11.18,6.88,B0C9MYNRWC,"Candy Bila Kids Headphones, Wired Headphones for Kids Over Ear with Microphone, 85/94dB Volume Limiter Headphone for Girls Boys, Foldable Headphone for Learning & Entertainment,Gradient Purple",7.96,4.33,B0BR9SSP86,"EarFun Kids Headphones Wired with Microphone, 85/94dB Volume Limit Headphones for Kids, Portable Wired Headphone with Shareport, Stereo Sound Foldable Headset for School/Tablet/iPad/Kindle, Black Red",7.31,4.45,9/30/2025
49619,kid toys,JOYIN,Crayola,Mantyplay,Toys,PC,Sports,B0DG2VRFV7,"30 Pack Squishy Toys, Kawaii Squishies Party Favors for Kids 4-8 8-12 Treasure Box Toys for Classroom Birthday Xmas Gifts Goodie Bag Mini Animals Mochi Squishy Stress Relief Sensory Toys Random",3.3,2.01,B0D7CQGK8X,"Oisacirg Play Purse for Little Girls, 32PCS Toddler Purse with Pretend Makeup for Kids, Princess Toys Includes Handbag, Phone, Wristwatch, Silk Scarf Kids Toy Purse Birthday Gift for Girls 3 4 5 6 +",3.25,1.44,B0D46FMQTJ,"4 Pack LCD Writing Tablet for Kids, 8.5 Inch Colorful Doodle Board Drawing Tablet, Educational Learning Toys Birthday Gifts for Boys Girls Age 3 4 5 6 7 8",3.17,3.7,9/30/2025
51196,kid toothpaste,Crest,COLGATE,hello,Beauty,Health & Personal Care,Pet Products,B0BP5ZQ879,"Crest Advanced Kid's Fluoride Toothpaste, Bubblegum Flavor, 4.2 oz, 3 Count, Color-Changing Anticavity Toothpaste",11.52,11.23,B0BQ1N94FY,"Colgate Kids Toothpaste with Fluoride, Anticavity & Cavity Protection Toothpaste, for Ages 2+, Bluey, Mild Bubble Fruit Flavor, 4.6 Ounce",11.15,10.05,B07ZK1573S,"Crest Kid's Cavity Protection Toothpaste, Crest Kids Toothpaste, For Children And Toddlers 2+, Sparkle Fun, 4.6 Oz (Pack of 3), Toothpaste For Kids, Packaging may vary",10.06,10.72,9/30/2025
56560,kid shoes,adidas,Skechers,Under Armour,Shoes,Apparel,Toys,B0BZ5G6LMS,adidas Kids Grand Court 2.0 Tennis Shoe - Unisex-Child Sneakers,2.91,0,B0BLYKD5W4,RUNSIDE Boys Girls Tennis Shoes Kids Lightweight Breathable Sneakers Lace-up Running Athletic Shoes for Toddler/Little Kid/Big Kid Purple,2.42,0.27,B0C34GCHV5,"New Balance 515 V1 Lace-Up Sneaker, Stoneware/Moonrock, 13.5 Wide US Unisex Little_Kid",1.82,0.27,9/30/2025
58896,kid toothbrush,COLGATE,Guru Nanda,Brush Buddies,Beauty,Biss,Personal_Care_Appliances,B0C4VXPKGL,"GuruNanda Kids Toothbrush with Suction Cup & Fun Animal Designs - Soft Bristles for Healthy Gums- Non-Slippery & Mess-Free Toothbrush, 3+ Age- 4 Count",13,11.28,B0DHSX9TF8,"Colgate Extra Soft Kids Toothbrushes, Advanced Cavity Fighter Kids Toothbrush Pack, Extra Soft Bristles Help Remove Plaque and Stains for a Gentle Clean, for Children Ages 6 and Up, 4 Pack",8,6.78,B0895BHXQ2,"Brush Buddies Hot Wheels Toothbrush for Kids, Kids Toothbrushes, Toothbrush Pack, Soft Bristles for Kids, Toddler Ages 2-4, 6PK",4.87,4.5,9/30/2025
60866,kid camera,goopow,Seckton,Dylanto,Camera,Toys,Electronics,B0B68W6ZMT,"Goopow Kids Camera Toys for 3-8 Year Old Girls Boys,Children Digital Video Camcorder Camera with Cartoon Soft Cover, Best Chritmas Birthday Festival Gift for Kids - 32G SD Card Included",12.72,8.26,B087ZTH98B,"Seckton Upgrade Kids Selfie Camera, Christmas Birthday Gifts for Boys Age 3-9, HD Digital Video Cameras for Toddler, Portable Toy for 3 4 5 6 7 8 Year Old Boy with 32GB SD Card-Blue",8.3,2.55,B0D6RMZ3D1,"Kids Camera Boys Toys for 3 4 5 6 7 8 9 Years Old Boys, 48MP Dual Lens Kids Digital Camera Toddler Camera Christmas Birthday Gifts, 1080P HD Video Selfie Camera with 32G SD Card",5.48,4.85,9/30/2025
64110,diary of a wimpy kid party pooper,Amulet Books,AUDIBLE,Scholastic,Books,Digital_Ebook_Purchase,Audible,141978269X,Partypooper: A side-splitting birthday disaster from the #1 international bestselling Diary of a Wimpy Kid series (Book 20) (Volume 20),80.48,83.39,B0DX1VLZQ8,Partypooper: A side-splitting birthday disaster from the #1 international bestselling Diary of a Wimpy Kid series (Book 20),6.87,0.54,B0F2W1XDN2,"Diary of a Wimpy Kid: Partypooper: Diary of a Wimpy Kid, Book 20",4.11,0,9/30/2025
64713,kid rock,,WARNER RECORDS,WARNER BROS,Digital_Music_Purchase,Music,Apparel,B000QJOLM8,Kid Rock,49.26,0,B00B5CEI7I,Bawitdaba [Explicit],11.83,0,B001RNCJYY,All Summer Long,10.16,0,9/30/2025
66324,kid lunch box,Bentgo,Omie,FlowFly,Kitchen,Tools,Baby,B0C26WPYNN,"QQKO Bento Lunch Box with 4 Compartments, Sauce Container, Utensils, Food Picks and Muffin Cups for School - Purple",5.11,2.42,B0BTYLDSTX,"CaCTOUR Lunch Box Kids,Premium Insulated Lunchbox for Girls Boys,Soft Mini Cooler Bag Back to School Thermal Reusable Lunch Bag for Work School Picnic (Blue)",4.92,2.25,B08CVV9RBT,"Bentgo Chill Kids Leak-Proof Lunch Box - 4-Compartment Bento Box with Built-In Ice Pack, 3.3 Cup Capacity, PFAS & BPA-Free, Microwave & Dishwasher Safe, Ideal Size for Ages 3 to 7 (Aqua)",4.59,0.71,9/30/2025
71434,kid movies,,UNIVERSAL,AMAZON PRIME VIDEO,Digital_Video_Download,Video DVD,Mobile_Apps,B0CW1LC1SP,IF,4.39,0,B07YX51J4N,The Addams Family,4.22,0,B0CLK1GR13,PAW Patrol: The Mighty Movie,3.71,0,9/30/2025
72416,kid crocs,Crocs,INMINPIN,HOBIBEAR,Shoes,Outdoors,Jewelry,B09641R79G,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Black 10 Toddler M,8.95,0.08,B09NMFCJ61,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Blue Bolt 10 Toddler M,4.35,0,B0D5YWDYRP,Crocs Kids - Classic Marbled Tie-Dye Clog (Toddler) Prep Blue/Multi Glow in The Dark 7 Medium,2.8,0,9/30/2025
74979,cat kid comic club,GRAPHIX,Scholastic,,Books,Digital_Ebook_Purchase,Toys,1338864394,The Cat Kid Comic Club Collection: From the Creator of Dog Man (Cat Kid Comic Club #1-3 Boxed Set),30.66,21.04,1338846620,Cat Kid Comic Club: Collaborations: A Graphic Novel (Cat Kid Comic Club #4): From the Creator of Dog Man,15.2,13.49,1338712764,Cat Kid Comic Club: A Graphic Novel (Cat Kid Comic Club #1): From the Creator of Dog Man,13.89,16.55,9/30/2025
91313,kid socks,Hanes,Comfoex,SPTRAMLE,Apparel,Softlines_Private_Label,Sports,B00S4GMPKA,"Hanes Boys Socks, Double Tough Cushioned Ankle And No Show, 12-pair Packs Athletic-socks, Ankle - White/Grey Bottom - 12 Pack, Medium US",9.61,5,B0BRTBW3D9,"Hanes Girls' Big, Ankle and No Show Fashion, Soft Socks, 12-Pack, Tie Dye Assortment-12 Pack, Medium",4.8,1.83,B09G39GZZY,"Kids Socks, 25 Pairs Toddler Socks Low Cut for Boys Girls Kids(4-7 Years Old), 25 Pairs Children No Show Ankle Socks Set",2.7,1.41,9/30/2025
94282,little kid backpack,Disney,AI ACCESSORY INNOVATIONS,Skip Hop,Luggage,Apparel,Toys,B08BWQHYJ7,"Disney Toy Story Backpack, Buzz Lightyear Kids Backpack, Boys Backpacks Green",8.3,3.09,B0BVRHDW5S,Disney Tinker Bell Girls Backpack Green Glitter Rucksack Adjustable Straps,3.26,0,B09XFQL45V,Simple Modern Medium Disney Toddler Backpack for School Girls and Boys | Kindergarten Elementary Kids Backpack | Fletcher Collection | Kids - 15" tall | Princess Rainbows,2.76,0.26,9/30/2025
101618,kid books,,HarperCollins,Penguin Random House,Books,Digital_Ebook_Purchase,Toys,9387779262,My First Library: Boxset of 10 Board Books for Kids,6.03,4.1,1510704841,"See You Later, Alligator",3.63,3.12,0399226907,The Very Hungry Caterpillar,3.19,2.94,9/30/2025
102087,kid couch,MOMCAYWEX,Delta Children,Costzon,Furniture,Toys,Baby,B0C5CM3FS6,"MOMCAYWEX Kids Chairs for Toddler, 2-in-1 Toddler Soft Sherpa Couch Fold Out, Convertible Sofa to Lounger for Girls and Boys, Grey",6.38,3.93,B08KRCTMK4,"Serta Perfect Sleeper Extra Wide Convertible Sofa to Lounger - Comfy 2-in-1 Flip Open Couch/Sleeper for Kids, Grey",5.85,5.76,B0CH2ZZJN9,"Elftopia Modular Kids Sofa,Toddler Couch Foam Armchair for Kids, Children Convertible Plush Sofa Play Set,Fold Out SofaBed(Grey)",3.08,0.26,9/30/2025
103952,kid table and chairs,Delta Children,Brelley,Max & Finn,Furniture,Baby,Toys,B01KKHRNM0,"Max & Finn Hunter Furniture, Gray",4.64,3.99,B076MR5C4L,"Delta Children MySize Kids Wood Table and Chair Set (2 Chairs Included) - Ideal for Arts & Crafts, Snack Time & More - Greenguard Gold Certified, Grey, 3 Piece Set",4.38,1.6,B00E84CG1K,"Flash Furniture Mindy Kids 5-Piece set Folding Square Table and Chairs Set for Daycare and Classrooms, Children's Activity Table and Chairs Set, Multicolor",3.9,3.79,9/30/2025
104626,kid phone,Troomi,Luoba,KOKODI,Toys,Wireless,Electronics,B0F2TVRVTG,"Troomi Phone for Kids and Teens – Galaxy A16 Smartphone (2025 Model) with Parental Controls, GPS Tracking, Text Monitoring & Content Filtering – 10,000+ Apps, No Contract, Activation Fee Required",9.73,1.15,B0CMTLGC9W,UNKNOWN,8.34,7.14,B0C8HWWP4Q,"KOKODI Kids Smart Phone, Touchscreen HD Dual Camera Cell Phone for Kids, Christmas Birthday Gifts Dinosaur Toddler Play Phone for Boys 3-10, Travel Toy Preschool Learning Education Toy",8.01,8.99,9/30/2025
104715,kid watch,BIGGERFIVE,A ALPS,Accutime,Wireless,Watches,Toys,B0DC9NRKXN,"BIGGERFIVE Smart Watch for Kids No APP No Phone Needed, 1.8"" Fitness Tracker Watch Pedometer, Heart Rate, Sleep Monitor, IP68 Waterproof, Step Counter, Puzzle Games for Girls Boys Teens 5-16, Blue",11.84,3.79,B073VBBX59,"Accutime Marvel Spider-Man Digital Watch for Kids – Durable Plastic Timepiece, LCD Display, Quartz Accuracy, Iconic Spiderman Imagery",4.73,4,B07YDJMVNX,"A ALPS Digital Watch with Rubber Band for Kids - Waterproof, Shockproof, Daily Use",4.71,4,9/30/2025
